item_id,day_offset,true,pred
FOODS_1_002,17,0.0,-0.351596474647522
FOODS_1_002,18,1.0,-0.3522920310497284
FOODS_1_002,19,2.0,-0.3533666133880615
FOODS_1_002,20,1.0,-0.3619063198566437
FOODS_1_002,21,0.0,-0.362172931432724
FOODS_1_002,22,1.0,-0.3633788526058197
FOODS_1_002,23,1.0,-0.36370882391929626
FOODS_1_002,24,1.0,-0.36536553502082825
FOODS_1_002,25,0.0,-0.364998996257782
FOODS_1_002,26,1.0,-0.36505115032196045
FOODS_1_002,27,1.0,-0.3681395947933197
FOODS_1_002,28,2.0,-0.3673003315925598
FOODS_1_003,1,3.0,-0.2632233798503876
FOODS_1_003,2,1.0,-0.2639486789703369
FOODS_1_003,3,0.0,-0.26261237263679504
FOODS_1_003,4,0.0,-0.2774086594581604
FOODS_1_003,5,0.0,-0.2801497280597687
FOODS_1_003,6,0.0,-0.28332075476646423
FOODS_1_003,7,0.0,-0.2858325242996216
FOODS_1_003,8,3.0,-0.28550583124160767
FOODS_1_003,9,1.0,-0.28455686569213867
FOODS_1_003,10,0.0,-0.2842192053794861
FOODS_1_003,11,0.0,-0.2858732044696808
FOODS_1_003,12,1.0,-0.2870626747608185
FOODS_1_003,13,2.0,-0.2874670922756195
FOODS_1_003,14,2.0,-0.28622135519981384
FOODS_1_003,15,0.0,-0.2870590090751648
FOODS_1_003,16,0.0,-0.29403218626976013
FOODS_1_003,17,0.0,-0.2939929962158203
FOODS_1_003,18,0.0,-0.2942870855331421
FOODS_1_003,19,2.0,-0.29384446144104004
FOODS_1_003,20,0.0,-0.29619842767715454
FOODS_1_003,21,0.0,-0.2965099811553955
FOODS_1_003,22,0.0,-0.30372604727745056
FOODS_1_003,23,0.0,-0.30473843216896057
FOODS_1_003,24,0.0,-0.3085201680660248
FOODS_1_003,25,2.0,-0.3091043531894684
FOODS_1_003,26,2.0,-0.30855047702789307
FOODS_1_003,27,0.0,-0.3094331622123718
FOODS_1_003,28,1.0,-0.3098566234111786
FOODS_1_004,1,0.0,-0.39487123489379883
FOODS_1_004,2,4.0,-0.3948761522769928
FOODS_1_004,3,5.0,-0.39469417929649353
FOODS_1_004,4,2.0,-0.39614707231521606
FOODS_1_004,5,6.0,-0.3977760374546051
FOODS_1_004,6,4.0,-0.3996235430240631
FOODS_1_004,7,6.0,-0.3996817469596863
FOODS_1_004,8,4.0,-0.3999003469944
FOODS_1_004,9,3.0,-0.3999997079372406
FOODS_1_004,10,3.0,-0.40027084946632385
FOODS_1_004,11,4.0,-0.4016347825527191
FOODS_1_004,12,2.0,-0.40298184752464294
FOODS_1_004,13,3.0,-0.40264976024627686
FOODS_1_004,14,4.0,-0.4009585380554199
FOODS_1_004,15,0.0,-0.4014454483985901
FOODS_1_004,16,7.0,-0.4012804925441742
FOODS_1_004,17,7.0,-0.4012923538684845
FOODS_1_004,18,1.0,-0.4008074700832367
FOODS_1_004,19,5.0,-0.4007277488708496
FOODS_1_004,20,6.0,-0.4017372727394104
FOODS_1_004,21,2.0,-0.4012235403060913
FOODS_1_004,22,5.0,-0.40162813663482666
FOODS_1_004,23,1.0,-0.40207162499427795
FOODS_1_004,24,2.0,-0.4025616943836212
FOODS_1_004,25,1.0,-0.40264755487442017
FOODS_1_004,26,1.0,-0.4027577042579651
FOODS_1_004,27,3.0,-0.4035077393054962
FOODS_1_004,28,4.0,-0.4026506543159485
FOODS_1_005,1,1.0,-0.18236878514289856
FOODS_1_005,2,0.0,-0.1826338768005371
FOODS_1_005,3,0.0,-0.1834978461265564
FOODS_1_005,4,0.0,-0.18437963724136353
FOODS_1_005,5,1.0,-0.18528315424919128
FOODS_1_005,6,3.0,-0.18976441025733948
FOODS_1_005,7,4.0,-0.19314980506896973
FOODS_1_005,8,2.0,-0.19146227836608887
FOODS_1_005,9,1.0,-0.19013309478759766
FOODS_1_005,10,1.0,-0.19156625866889954
FOODS_1_005,11,4.0,-0.193947434425354
FOODS_1_005,12,0.0,-0.19820436835289001
FOODS_1_005,13,3.0,-0.19764822721481323
FOODS_1_005,14,2.0,-0.2241748869419098
FOODS_1_005,15,2.0,-0.2263341248035431
FOODS_1_005,16,1.0,-0.22583049535751343
FOODS_1_005,17,1.0,-0.231588214635849
FOODS_1_005,18,1.0,-0.23313704133033752
FOODS_1_005,19,2.0,-0.23314955830574036
FOODS_1_005,20,1.0,-0.23480328917503357
FOODS_1_005,21,11.0,-0.23573777079582214
FOODS_1_005,22,0.0,-0.24012568593025208
FOODS_1_005,23,0.0,-0.24192798137664795
FOODS_1_005,24,0.0,-0.24883592128753662
FOODS_1_005,25,0.0,-0.24767982959747314
FOODS_1_005,26,0.0,-0.24736288189888
FOODS_1_005,27,0.0,-0.24812838435173035
FOODS_1_005,28,1.0,-0.24956944584846497
FOODS_1_006,1,1.0,0.67905193567276
FOODS_1_006,2,1.0,0.624142050743103
FOODS_1_006,3,4.0,0.6296591758728027
FOODS_1_006,4,2.0,0.6349871754646301
FOODS_1_006,5,0.0,0.6384091973304749
FOODS_1_006,6,1.0,0.6463762521743774
FOODS_1_006,7,0.0,0.5769678354263306
FOODS_1_006,8,3.0,0.6045718789100647
FOODS_1_006,9,2.0,0.6295362710952759
FOODS_1_006,10,0.0,0.6363880038261414
FOODS_1_006,11,0.0,0.6339066028594971
FOODS_1_006,12,5.0,0.6273990273475647
FOODS_1_006,13,3.0,0.6489883661270142
FOODS_1_006,14,2.0,0.6001218557357788
FOODS_1_006,15,1.0,0.5909579992294312
FOODS_1_006,16,0.0,0.6108399033546448
FOODS_1_006,17,5.0,0.6211451292037964
FOODS_1_006,18,0.0,0.5992994904518127
FOODS_1_006,19,2.0,0.60822993516922
FOODS_1_006,20,3.0,0.6142899990081787
FOODS_1_006,21,3.0,0.4381054639816284
FOODS_1_006,22,7.0,0.43731772899627686
FOODS_1_006,23,3.0,0.4452149569988251
FOODS_1_006,24,3.0,0.4540770351886749
FOODS_1_006,25,4.0,0.4629957973957062
FOODS_1_006,26,0.0,0.47356298565864563
FOODS_1_006,27,4.0,0.4802645742893219
FOODS_1_006,28,0.0,0.43136948347091675
FOODS_1_008,1,0.0,-0.37130865454673767
FOODS_1_008,2,0.0,-0.3727596700191498
FOODS_1_008,3,0.0,-0.37189918756484985
FOODS_1_008,4,0.0,-0.37317007780075073
FOODS_1_008,5,0.0,-0.37458181381225586
FOODS_1_008,6,0.0,-0.37616363167762756
FOODS_1_008,7,0.0,-0.3761530816555023
FOODS_1_008,8,0.0,-0.37615135312080383
FOODS_1_008,9,1.0,-0.37609004974365234
FOODS_1_008,10,1.0,-0.37622982263565063
FOODS_1_008,11,0.0,-0.3775566518306732
FOODS_1_008,12,0.0,-0.37872275710105896
FOODS_1_008,13,1.0,-0.37836048007011414
FOODS_1_008,14,0.0,-0.37668588757514954
FOODS_1_008,15,2.0,-0.37718507647514343
FOODS_1_008,16,0.0,-0.37698084115982056
FOODS_1_008,17,0.0,-0.3770049512386322
FOODS_1_008,18,0.0,-0.37643173336982727
FOODS_1_008,19,0.0,-0.37789446115493774
FOODS_1_008,20,0.0,-0.37880948185920715
FOODS_1_008,21,1.0,-0.3783092498779297
FOODS_1_008,22,0.0,-0.3786514401435852
FOODS_1_008,23,0.0,-0.3790212869644165
FOODS_1_008,24,0.0,-0.3794269263744354
FOODS_1_008,25,0.0,-0.38621777296066284
FOODS_1_008,26,0.0,-0.38621366024017334
FOODS_1_008,27,0.0,-0.38964012265205383
FOODS_1_008,28,0.0,-0.3923954963684082
FOODS_1_009,1,0.0,-0.39487123489379883
FOODS_1_009,2,0.0,-0.3948761522769928
FOODS_1_009,3,1.0,-0.39469417929649353
FOODS_1_009,4,1.0,-0.39614707231521606
FOODS_1_009,5,1.0,-0.3977760374546051
FOODS_1_009,6,1.0,-0.3996235430240631
FOODS_1_009,7,1.0,-0.3996817469596863
FOODS_1_009,8,1.0,-0.3999003469944
FOODS_1_009,9,4.0,-0.3999997079372406
FOODS_1_009,10,0.0,-0.40027084946632385
FOODS_1_009,11,0.0,-0.4016347825527191
FOODS_1_009,12,0.0,-0.40298184752464294
FOODS_1_009,13,4.0,-0.40264976024627686
FOODS_1_009,14,5.0,-0.4009585380554199
FOODS_1_009,15,2.0,-0.4014454483985901
FOODS_1_009,16,1.0,-0.4012804925441742
FOODS_1_009,17,3.0,-0.4012923538684845
FOODS_1_009,18,0.0,-0.4008074700832367
FOODS_1_009,19,1.0,-0.4007277488708496
FOODS_1_009,20,1.0,-0.4017372727394104
FOODS_1_009,21,2.0,-0.4012235403060913
FOODS_1_009,22,0.0,-0.40162813663482666
FOODS_1_009,23,0.0,-0.40207162499427795
FOODS_1_009,24,0.0,-0.4025616943836212
FOODS_1_009,25,1.0,-0.40264755487442017
FOODS_1_009,26,0.0,-0.4027577042579651
FOODS_1_009,27,4.0,-0.4035077393054962
FOODS_1_009,28,3.0,-0.4026506543159485
FOODS_1_010,1,0.0,-0.3515855371952057
FOODS_1_010,2,0.0,-0.3517216145992279
FOODS_1_010,3,0.0,-0.35032787919044495
FOODS_1_010,4,0.0,-0.351473867893219
FOODS_1_010,5,0.0,-0.3527376055717468
FOODS_1_010,6,0.0,-0.3541441559791565
FOODS_1_010,7,0.0,-0.3556825518608093
FOODS_1_010,8,0.0,-0.3552779257297516
FOODS_1_010,9,0.0,-0.3549141585826874
FOODS_1_010,10,0.0,-0.35488957166671753
FOODS_1_010,11,0.0,-0.3562660813331604
FOODS_1_010,12,0.0,-0.35739877820014954
FOODS_1_010,13,1.0,-0.35684940218925476
FOODS_1_010,14,0.0,-0.3579791486263275
FOODS_1_010,15,1.0,-0.3585728704929352
FOODS_1_010,16,0.0,-0.3581724762916565
FOODS_1_010,17,0.0,-0.3593848943710327
FOODS_1_010,18,0.0,-0.35882487893104553
FOODS_1_010,19,0.0,-0.35859575867652893
FOODS_1_010,20,0.0,-0.35944709181785583
FOODS_1_010,21,0.0,-0.35927820205688477
FOODS_1_010,22,2.0,-0.35953930020332336
FOODS_1_010,23,0.0,-0.35982054471969604
FOODS_1_010,24,0.0,-0.36012959480285645
FOODS_1_010,25,0.0,-0.3601742088794708
FOODS_1_010,26,2.0,-0.35993897914886475
FOODS_1_010,27,0.0,-0.36043551564216614
FOODS_1_010,28,0.0,-0.35984674096107483
FOODS_1_011,1,2.0,-0.1067899838089943
FOODS_1_011,2,0.0,-0.11149779707193375
FOODS_1_011,3,0.0,-0.11158636957406998
FOODS_1_011,4,1.0,-0.11019150167703629
FOODS_1_011,5,2.0,-0.11095831543207169
FOODS_1_011,6,0.0,-0.11324337869882584
FOODS_1_011,7,0.0,-0.2572935223579407
FOODS_1_011,8,0.0,-0.2561347186565399
FOODS_1_011,9,0.0,-0.25491559505462646
FOODS_1_011,10,0.0,-0.2560424208641052
FOODS_1_011,11,0.0,-0.256135493516922
FOODS_1_011,12,1.0,-0.257320374250412
FOODS_1_011,13,1.0,-0.256852388381958
FOODS_1_011,14,3.0,-0.26886892318725586
FOODS_1_011,15,0.0,-0.2698090970516205
FOODS_1_011,16,2.0,-0.26888903975486755
FOODS_1_011,17,0.0,-0.2694847285747528
FOODS_1_011,18,0.0,-0.26795992255210876
FOODS_1_011,19,0.0,-0.2685963213443756
FOODS_1_011,20,0.0,-0.2693910598754883
FOODS_1_011,21,0.0,-0.2700013816356659
FOODS_1_011,22,0.0,-0.27010759711265564
FOODS_1_011,23,0.0,-0.2702147960662842
FOODS_1_011,24,0.0,-0.2703264057636261
FOODS_1_011,25,2.0,-0.2699713706970215
FOODS_1_011,26,0.0,-0.2695166766643524
FOODS_1_011,27,2.0,-0.2697511315345764
FOODS_1_011,28,1.0,-0.26973429322242737
FOODS_1_012,1,3.0,1.6124045848846436
FOODS_1_012,2,2.0,1.3231536149978638
FOODS_1_012,3,4.0,1.3078625202178955
FOODS_1_012,4,3.0,1.3175153732299805
FOODS_1_012,5,2.0,1.3289008140563965
FOODS_1_012,6,1.0,1.3503334522247314
FOODS_1_012,7,3.0,1.2092530727386475
FOODS_1_012,8,1.0,1.2567379474639893
FOODS_1_012,9,6.0,1.300134301185608
FOODS_1_012,10,0.0,1.2193068265914917
FOODS_1_012,11,1.0,1.2299286127090454
FOODS_1_012,12,6.0,0.8547375202178955
FOODS_1_012,13,0.0,0.8633084297180176
FOODS_1_012,14,2.0,0.7837563157081604
FOODS_1_012,15,0.0,0.7510719895362854
FOODS_1_012,16,3.0,0.7726996541023254
FOODS_1_012,17,4.0,0.7871851921081543
FOODS_1_012,18,0.0,0.7657720446586609
FOODS_1_012,19,2.0,0.7626508474349976
FOODS_1_012,20,1.0,0.7719857096672058
FOODS_1_012,21,0.0,0.7023617625236511
FOODS_1_012,22,1.0,0.7056125998497009
FOODS_1_012,23,4.0,0.7123598456382751
FOODS_1_012,24,7.0,0.7122633457183838
FOODS_1_012,25,6.0,0.7232717871665955
FOODS_1_012,26,5.0,0.734126091003418
FOODS_1_012,27,3.0,0.7473184466362
FOODS_1_012,28,8.0,0.6877309083938599
FOODS_1_013,1,0.0,1.1544594764709473
FOODS_1_013,2,0.0,1.1936378479003906
FOODS_1_013,3,0.0,1.221301794052124
FOODS_1_013,4,0.0,1.2408459186553955
FOODS_1_013,5,3.0,1.2640249729156494
FOODS_1_013,6,1.0,1.2899742126464844
FOODS_1_013,7,0.0,1.1408703327178955
FOODS_1_013,8,0.0,1.1834897994995117
FOODS_1_013,9,0.0,1.2395979166030884
FOODS_1_013,10,0.0,1.2604390382766724
FOODS_1_013,11,0.0,1.2804217338562012
FOODS_1_013,12,0.0,1.2611972093582153
FOODS_1_013,13,3.0,1.3124592304229736
FOODS_1_013,14,0.0,0.9447107911109924
FOODS_1_013,15,0.0,0.90127032995224
FOODS_1_013,16,5.0,0.7803747057914734
FOODS_1_013,17,3.0,0.7861928343772888
FOODS_1_013,18,2.0,0.7678301930427551
FOODS_1_013,19,3.0,0.7794201970100403
FOODS_1_013,20,1.0,0.7951832413673401
FOODS_1_013,21,2.0,0.7263354063034058
FOODS_1_013,22,2.0,0.7306951880455017
FOODS_1_013,23,0.0,0.7402951121330261
FOODS_1_013,24,0.0,0.7442930340766907
FOODS_1_013,25,0.0,0.7581349015235901
FOODS_1_013,26,0.0,0.7688875198364258
FOODS_1_013,27,0.0,0.7791330814361572
FOODS_1_013,28,0.0,0.7165040969848633
FOODS_1_014,1,2.0,0.5438312292098999
FOODS_1_014,2,5.0,-0.12394813448190689
FOODS_1_014,3,0.0,-0.12492380291223526
FOODS_1_014,4,4.0,-0.12330422550439835
FOODS_1_014,5,2.0,-0.12450114637613297
FOODS_1_014,6,0.0,-0.12567564845085144
FOODS_1_014,7,5.0,-0.130128413438797
FOODS_1_014,8,0.0,-0.16329285502433777
FOODS_1_014,9,0.0,-0.16182154417037964
FOODS_1_014,10,0.0,-0.16256579756736755
FOODS_1_014,11,0.0,-0.1648835837841034
FOODS_1_014,12,2.0,-0.1667506992816925
FOODS_1_014,13,2.0,-0.16512185335159302
FOODS_1_014,14,4.0,-0.16562509536743164
FOODS_1_014,15,1.0,-0.16746598482131958
FOODS_1_014,16,1.0,-0.16674798727035522
FOODS_1_014,17,1.0,-0.16675564646720886
FOODS_1_014,18,0.0,-0.16626015305519104
FOODS_1_014,19,1.0,-0.16546669602394104
FOODS_1_014,20,0.0,-0.16656476259231567
FOODS_1_014,21,1.0,-0.16856470704078674
FOODS_1_014,22,2.0,-0.16845664381980896
FOODS_1_014,23,5.0,-0.16917896270751953
FOODS_1_014,24,0.0,-0.22073030471801758
FOODS_1_014,25,3.0,-0.2200627624988556
FOODS_1_014,26,2.0,-0.24201133847236633
FOODS_1_014,27,3.0,-0.24283736944198608
FOODS_1_014,28,0.0,-0.28550466895103455
FOODS_1_015,1,0.0,-0.2759841978549957
FOODS_1_015,2,2.0,-0.2737983763217926
FOODS_1_015,3,1.0,-0.27313166856765747
FOODS_1_015,4,2.0,-0.2754631042480469
FOODS_1_015,5,0.0,-0.2781565189361572
FOODS_1_015,6,2.0,-0.2870103418827057
FOODS_1_015,7,0.0,-0.28935879468917847
FOODS_1_015,8,0.0,-0.28903529047966003
FOODS_1_015,9,2.0,-0.28806594014167786
FOODS_1_015,10,1.0,-0.28772321343421936
FOODS_1_015,11,1.0,-0.289363831281662
FOODS_1_015,12,4.0,-0.29057052731513977
FOODS_1_015,13,0.0,-0.30747950077056885
FOODS_1_015,14,0.0,-0.30673864483833313
FOODS_1_015,15,1.0,-0.30753830075263977
FOODS_1_015,16,1.0,-0.3068370223045349
FOODS_1_015,17,0.0,-0.30678409337997437
FOODS_1_015,18,0.0,-0.30719172954559326
FOODS_1_015,19,0.0,-0.31073397397994995
FOODS_1_015,20,0.0,-0.31161510944366455
FOODS_1_015,21,1.0,-0.33035239577293396
FOODS_1_015,22,2.0,-0.33060601353645325
FOODS_1_015,23,0.0,-0.3308512270450592
FOODS_1_015,24,2.0,-0.3311145007610321
FOODS_1_015,25,0.0,-0.33476021885871887
FOODS_1_015,26,1.0,-0.3347620666027069
FOODS_1_015,27,16.0,-0.3422609567642212
FOODS_1_015,28,0.0,-0.3421703279018402
FOODS_1_016,1,2.0,-0.27969878911972046
FOODS_1_016,2,0.0,-0.278368204832077
FOODS_1_016,3,1.0,-0.27748623490333557
FOODS_1_016,4,4.0,-0.27850234508514404
FOODS_1_016,5,0.0,-0.30191633105278015
FOODS_1_016,6,0.0,-0.30569127202033997
FOODS_1_016,7,0.0,-0.30915188789367676
FOODS_1_016,8,0.0,-0.31806984543800354
FOODS_1_016,9,0.0,-0.31824395060539246
FOODS_1_016,10,0.0,-0.3807264566421509
FOODS_1_016,11,1.0,-0.3847256600856781
FOODS_1_016,12,1.0,-0.3859325349330902
FOODS_1_016,13,4.0,-0.3853435218334198
FOODS_1_016,14,0.0,-0.38460639119148254
FOODS_1_016,15,0.0,-0.38908854126930237
FOODS_1_016,16,0.0,-0.38891297578811646
FOODS_1_016,17,1.0,-0.38893306255340576
FOODS_1_016,18,1.0,-0.3879780173301697
FOODS_1_016,19,0.0,-0.3885287344455719
FOODS_1_016,20,0.0,-0.3894844353199005
FOODS_1_016,21,0.0,-0.3889596462249756
FOODS_1_016,22,0.0,-0.3893313705921173
FOODS_1_016,23,0.0,-0.38973554968833923
FOODS_1_016,24,2.0,-0.39017924666404724
FOODS_1_016,25,0.0,-0.39014768600463867
FOODS_1_016,26,1.0,-0.3902914524078369
FOODS_1_016,27,1.0,-0.3909672498703003
FOODS_1_016,28,0.0,-0.39008474349975586
FOODS_1_017,1,2.0,-0.24101966619491577
FOODS_1_017,2,0.0,-0.24733826518058777
FOODS_1_017,3,1.0,-0.24915346503257751
FOODS_1_017,4,1.0,-0.2501507103443146
FOODS_1_017,5,1.0,-0.25119343400001526
FOODS_1_017,6,3.0,-0.253838449716568
FOODS_1_017,7,0.0,-0.25659555196762085
FOODS_1_017,8,0.0,-0.2558854818344116
FOODS_1_017,9,2.0,-0.2867704927921295
FOODS_1_017,10,0.0,-0.29106634855270386
FOODS_1_017,11,3.0,-0.29418283700942993
FOODS_1_017,12,2.0,-0.2953316271305084
FOODS_1_017,13,1.0,-0.29598572850227356
FOODS_1_017,14,0.0,-0.30001285672187805
FOODS_1_017,15,0.0,-0.3014351427555084
FOODS_1_017,16,1.0,-0.3008095920085907
FOODS_1_017,17,0.0,-0.3016905188560486
FOODS_1_017,18,5.0,-0.30499109625816345
FOODS_1_017,19,0.0,-0.304608017206192
FOODS_1_017,20,1.0,-0.30548718571662903
FOODS_1_017,21,0.0,-0.3061183989048004
FOODS_1_017,22,3.0,-0.30883610248565674
FOODS_1_017,23,2.0,-0.30990439653396606
FOODS_1_017,24,3.0,-0.3101363480091095
FOODS_1_017,25,2.0,-0.3096078038215637
FOODS_1_017,26,0.0,-0.3136778473854065
FOODS_1_017,27,1.0,-0.3140757977962494
FOODS_1_017,28,4.0,-0.31595203280448914
FOODS_1_018,1,9.0,12.388697624206543
FOODS_1_018,2,9.0,12.30117130279541
FOODS_1_018,3,3.0,12.422377586364746
FOODS_1_018,4,6.0,12.601271629333496
FOODS_1_018,5,1.0,12.896171569824219
FOODS_1_018,6,9.0,13.204729080200195
FOODS_1_018,7,2.0,12.914544105529785
FOODS_1_018,8,5.0,12.837970733642578
FOODS_1_018,9,2.0,12.898837089538574
FOODS_1_018,10,7.0,13.127976417541504
FOODS_1_018,11,12.0,13.46863079071045
FOODS_1_018,12,24.0,13.759343147277832
FOODS_1_018,13,23.0,14.056207656860352
FOODS_1_018,14,7.0,13.465853691101074
FOODS_1_018,15,3.0,13.243858337402344
FOODS_1_018,16,3.0,13.375433921813965
FOODS_1_018,17,10.0,13.544671058654785
FOODS_1_018,18,4.0,13.555444717407227
FOODS_1_018,19,7.0,13.727618217468262
FOODS_1_018,20,8.0,13.867049217224121
FOODS_1_018,21,15.0,13.572176933288574
FOODS_1_018,22,5.0,13.289324760437012
FOODS_1_018,23,11.0,13.344643592834473
FOODS_1_018,24,6.0,13.500341415405273
FOODS_1_018,25,17.0,13.656750679016113
FOODS_1_018,26,11.0,13.861416816711426
FOODS_1_018,27,13.0,14.08314323425293
FOODS_1_018,28,11.0,13.330554008483887
FOODS_1_019,1,2.0,13.665013313293457
FOODS_1_019,2,2.0,12.176030158996582
FOODS_1_019,3,0.0,11.779157638549805
FOODS_1_019,4,3.0,11.712255477905273
FOODS_1_019,5,11.0,11.745464324951172
FOODS_1_019,6,24.0,11.94221019744873
FOODS_1_019,7,21.0,11.563220024108887
FOODS_1_019,8,0.0,11.459176063537598
FOODS_1_019,9,0.0,11.657696723937988
FOODS_1_019,10,0.0,11.751675605773926
FOODS_1_019,11,6.0,11.838273048400879
FOODS_1_019,12,5.0,11.85952377319336
FOODS_1_019,13,9.0,12.009915351867676
FOODS_1_019,14,1.0,11.714177131652832
FOODS_1_019,15,12.0,11.611560821533203
FOODS_1_019,16,0.0,11.678101539611816
FOODS_1_019,17,1.0,11.726266860961914
FOODS_1_019,18,0.0,11.681170463562012
FOODS_1_019,19,21.0,11.782042503356934
FOODS_1_019,20,5.0,11.830077171325684
FOODS_1_019,21,16.0,11.689642906188965
FOODS_1_019,22,6.0,11.724961280822754
FOODS_1_019,23,10.0,11.759987831115723
FOODS_1_019,24,9.0,11.895668029785156
FOODS_1_019,25,0.0,11.857329368591309
FOODS_1_019,26,18.0,11.95357608795166
FOODS_1_019,27,11.0,11.904803276062012
FOODS_1_019,28,12.0,11.60167407989502
FOODS_1_020,1,1.0,-0.19368025660514832
FOODS_1_020,2,1.0,-0.1963677704334259
FOODS_1_020,3,2.0,-0.19724422693252563
FOODS_1_020,4,2.0,-0.19813409447669983
FOODS_1_020,5,2.0,-0.19904932379722595
FOODS_1_020,6,5.0,-0.199997216463089
FOODS_1_020,7,1.0,-0.20314282178878784
FOODS_1_020,8,2.0,-0.20292440056800842
FOODS_1_020,9,0.0,-0.20337212085723877
FOODS_1_020,10,0.0,-0.21050703525543213
FOODS_1_020,11,0.0,-0.21229031682014465
FOODS_1_020,12,0.0,-0.21711862087249756
FOODS_1_020,13,3.0,-0.21666362881660461
FOODS_1_020,14,0.0,-0.21873357892036438
FOODS_1_020,15,1.0,-0.2315172255039215
FOODS_1_020,16,2.0,-0.2305164337158203
FOODS_1_020,17,1.0,-0.23227772116661072
FOODS_1_020,18,3.0,-0.23218604922294617
FOODS_1_020,19,3.0,-0.23370733857154846
FOODS_1_020,20,2.0,-0.23446086049079895
FOODS_1_020,21,2.0,-0.23651713132858276
FOODS_1_020,22,0.0,-0.23655715584754944
FOODS_1_020,23,1.0,-0.23658832907676697
FOODS_1_020,24,4.0,-0.23713412880897522
FOODS_1_020,25,1.0,-0.23689016699790955
FOODS_1_020,26,5.0,-0.23675695061683655
FOODS_1_020,27,2.0,-0.2406196892261505
FOODS_1_020,28,0.0,-0.25298771262168884
FOODS_1_021,1,0.0,0.858087956905365
FOODS_1_021,2,0.0,0.4379981458187103
FOODS_1_021,3,0.0,0.42895740270614624
FOODS_1_021,4,2.0,0.435363233089447
FOODS_1_021,5,1.0,0.4439976215362549
FOODS_1_021,6,1.0,0.4520584046840668
FOODS_1_021,7,2.0,0.39435747265815735
FOODS_1_021,8,3.0,0.42021632194519043
FOODS_1_021,9,3.0,0.44077029824256897
FOODS_1_021,10,0.0,0.45122596621513367
FOODS_1_021,11,0.0,0.45338404178619385
FOODS_1_021,12,0.0,0.43566271662712097
FOODS_1_021,13,0.0,0.45927613973617554
FOODS_1_021,14,0.0,0.41303566098213196
FOODS_1_021,15,0.0,0.40293848514556885
FOODS_1_021,16,0.0,0.4233931601047516
FOODS_1_021,17,0.0,0.4318998157978058
FOODS_1_021,18,1.0,0.21946826577186584
FOODS_1_021,19,0.0,0.2136518657207489
FOODS_1_021,20,0.0,0.21691128611564636
FOODS_1_021,21,0.0,0.17340144515037537
FOODS_1_021,22,0.0,0.14620640873908997
FOODS_1_021,23,0.0,0.14910158514976501
FOODS_1_021,24,0.0,0.15351566672325134
FOODS_1_021,25,0.0,0.16093352437019348
FOODS_1_021,26,0.0,0.10473253577947617
FOODS_1_021,27,0.0,0.10497923940420151
FOODS_1_021,28,0.0,0.08821072429418564
FOODS_1_022,1,0.0,-0.3874354958534241
FOODS_1_022,2,1.0,-0.38758596777915955
FOODS_1_022,3,0.0,-0.3871541917324066
FOODS_1_022,4,0.0,-0.38854292035102844
FOODS_1_022,5,0.0,-0.39009594917297363
FOODS_1_022,6,0.0,-0.39185068011283875
FOODS_1_022,7,0.0,-0.3919222056865692
FOODS_1_022,8,0.0,-0.39204350113868713
FOODS_1_022,9,1.0,-0.39207175374031067
