item_id,day_offset,true_log,pred_log,true_real,pred_real
FOODS_1_002,4,0.0,0.16217437386512756,0.0,0.17606529849391495
FOODS_1_002,5,0.0,0.172755628824234,0.0,0.1885756159711331
FOODS_1_002,6,0.6931471805599453,0.20031589269638062,1.0,0.2217886513180179
FOODS_1_002,7,0.0,0.15402936935424805,0.0,0.16652514636560892
FOODS_1_002,8,0.6931471805599453,0.11430415511131287,1.0,0.121093059217283
FOODS_1_002,9,1.3862943611198906,0.09971469640731812,3.0,0.10485565381734437
FOODS_1_002,10,0.0,0.09120312333106995,0.0,0.09549150254366102
FOODS_1_002,11,0.0,0.08193305134773254,0.0,0.08538314245850351
FOODS_1_002,12,0.6931471805599453,0.06059417128562927,1.0,0.062467646803607585
FOODS_1_002,13,0.0,0.05225226283073425,0.0,0.05364150357940805
FOODS_1_002,14,1.0986122886681098,0.06312882900238037,2.0000000000000004,0.06516405441496978
FOODS_1_002,15,0.6931471805599453,0.05276170372962952,1.0,0.054178408403131
FOODS_1_002,16,0.0,0.04039481282234192,0.0,0.04122178076166393
FOODS_1_002,17,0.0,0.02933451533317566,0.0,0.029769010389321338
FOODS_1_002,18,0.6931471805599453,0.023721903562545776,1.0,0.024005506006717983
FOODS_1_002,19,1.0986122886681098,0.02660253643989563,2.0000000000000004,0.026959542638702386
FOODS_1_002,20,0.6931471805599453,0.0337807834148407,1.0,0.03435783348070918
FOODS_1_002,21,0.0,0.03725212812423706,0.0,0.037954685418148615
FOODS_1_002,22,0.6931471805599453,0.03214508295059204,1.0,0.03266731685861434
FOODS_1_002,23,0.6931471805599453,0.019949764013290405,1.0,0.02015009049309334
FOODS_1_002,24,0.6931471805599453,0.016514509916305542,1.0,0.01665162820907153
FOODS_1_002,25,0.0,0.020758897066116333,0.0,0.02097586168448473
FOODS_1_002,26,0.6931471805599453,0.018462926149368286,1.0,0.01863441976919816
FOODS_1_002,27,0.6931471805599453,0.0064241886138916016,1.0,0.006444867972548321
FOODS_1_002,28,1.0986122886681098,-0.001826256513595581,2.0000000000000004,0.0
FOODS_1_003,1,1.3862943611198906,0.3411427438259125,3.0,0.40655400343282205
FOODS_1_003,2,0.6931471805599453,0.28438329696655273,1.0,0.3289422126622914
FOODS_1_003,3,0.0,0.26892387866973877,0.0,0.3085555282676537
FOODS_1_003,4,0.0,0.24397486448287964,0.0,0.2763122493178743
FOODS_1_003,5,0.0,0.23608466982841492,0.0,0.2662815214671822
FOODS_1_003,6,0.0,0.25899747014045715,0.0,0.29563052706064935
FOODS_1_003,7,0.0,0.24178728461265564,0.0,0.2735232660072451
FOODS_1_003,8,1.3862943611198906,0.21014270186424255,3.0,0.233854120677572
FOODS_1_003,9,0.6931471805599453,0.1856340765953064,1.0,0.20398161470962195
FOODS_1_003,10,0.0,0.15539972484111786,0.0,0.16812479629470292
FOODS_1_003,11,0.0,0.13971084356307983,0.0,0.14994123786745966
FOODS_1_003,12,0.6931471805599453,0.1419697105884552,1.0,0.15254173819727002
FOODS_1_003,13,1.0986122886681098,0.15303471684455872,2.0000000000000004,0.16536543605115975
FOODS_1_003,14,1.0986122886681098,0.14254078269004822,2.0000000000000004,0.15320011060103958
FOODS_1_003,15,0.0,0.09569600224494934,0.0,0.10042448656764298
FOODS_1_003,16,0.0,0.08041045069694519,0.0,0.08373179486992742
FOODS_1_003,17,0.0,0.06157258152961731,0.0,0.0635076847420648
FOODS_1_003,18,0.0,0.053519994020462036,0.0,0.054978084810137884
FOODS_1_003,19,1.0986122886681098,0.04589167237281799,2.0000000000000004,0.04696099001393695
FOODS_1_003,20,0.0,0.05300977826118469,0.0,0.054439955658236255
FOODS_1_003,21,0.0,0.0335254967212677,0.0,0.0340938093917808
FOODS_1_003,22,0.0,0.028453320264816284,0.0,0.02886198270866909
FOODS_1_003,23,0.0,0.018514364957809448,0.0,0.018686818457639736
FOODS_1_003,24,0.0,0.023003190755844116,0.0,0.023269804546117528
FOODS_1_003,25,1.0986122886681098,0.023072153329849243,2.0000000000000004,0.02334037429904869
FOODS_1_003,26,1.0986122886681098,0.01294216513633728,2.0000000000000004,0.013026277428913303
FOODS_1_003,27,0.0,0.004396289587020874,0.0,0.0044059674451123135
FOODS_1_003,28,0.6931471805599453,0.00014981627464294434,1.0,0.00014982749766147488
FOODS_1_004,1,0.0,-0.0261974036693573,0.0,0.0
FOODS_1_004,2,1.6094379124341003,-0.026103466749191284,3.9999999999999996,0.0
FOODS_1_004,3,1.791759469228055,-0.025929301977157593,5.0,0.0
FOODS_1_004,4,1.0986122886681098,-0.02567535638809204,2.0000000000000004,0.0
FOODS_1_004,5,1.9459101490553132,-0.025615960359573364,5.999999999999999,0.0
FOODS_1_004,6,1.6094379124341003,-0.025778383016586304,3.9999999999999996,0.0
FOODS_1_004,7,1.9459101490553132,-0.026277869939804077,5.999999999999999,0.0
FOODS_1_004,8,1.6094379124341003,-0.02637457847595215,3.9999999999999996,0.0
FOODS_1_004,9,1.3862943611198906,-0.026216596364974976,3.0,0.0
FOODS_1_004,10,1.3862943611198906,-0.026099473237991333,3.0,0.0
FOODS_1_004,11,1.6094379124341003,-0.025770515203475952,3.9999999999999996,0.0
FOODS_1_004,12,1.0986122886681098,-0.025906115770339966,2.0000000000000004,0.0
FOODS_1_004,13,1.3862943611198906,-0.02595585584640503,3.0,0.0
FOODS_1_004,14,1.6094379124341003,-0.026489824056625366,3.9999999999999996,0.0
FOODS_1_004,15,0.0,-0.026327580213546753,0.0,0.0
FOODS_1_004,16,2.0794415416798357,-0.0263349711894989,6.999999999999998,0.0
FOODS_1_004,17,2.0794415416798357,-0.026076525449752808,6.999999999999998,0.0
FOODS_1_004,18,0.6931471805599453,-0.02572527527809143,1.0,0.0
FOODS_1_004,19,1.791759469228055,-0.025693625211715698,5.0,0.0
FOODS_1_004,20,1.9459101490553132,-0.025759845972061157,5.999999999999999,0.0
FOODS_1_004,21,1.0986122886681098,-0.02623388171195984,2.0000000000000004,0.0
FOODS_1_004,22,1.791759469228055,-0.026084423065185547,5.0,0.0
FOODS_1_004,23,0.6931471805599453,-0.025940269231796265,1.0,0.0
FOODS_1_004,24,1.0986122886681098,-0.025791913270950317,2.0000000000000004,0.0
FOODS_1_004,25,0.6931471805599453,-0.02551451325416565,1.0,0.0
FOODS_1_004,26,0.6931471805599453,-0.025644749402999878,1.0,0.0
FOODS_1_004,27,1.3862943611198906,-0.02579846978187561,3.0,0.0
FOODS_1_004,28,1.6094379124341003,-0.02637612819671631,3.9999999999999996,0.0
FOODS_1_005,1,0.6931471805599453,0.6013306379318237,1.0,0.8245449946176476
FOODS_1_005,2,0.0,0.5280500650405884,0.0,0.6956227288975539
FOODS_1_005,3,0.0,0.5303410291671753,0.0,0.6995117928937497
FOODS_1_005,4,0.0,0.5813702344894409,0.0,0.7884873996550124
FOODS_1_005,5,0.6931471805599453,0.7295665740966797,1.0,1.0741814088693828
FOODS_1_005,6,1.3862943611198906,0.8594655990600586,3.0,1.3618981557906171
FOODS_1_005,7,1.6094379124341003,0.8028552532196045,3.9999999999999996,1.2319044918630784
FOODS_1_005,8,1.0986122886681098,0.6907588243484497,2.0000000000000004,0.9952289872838553
FOODS_1_005,9,0.6931471805599453,0.6488778591156006,1.0,0.9133925279076034
FOODS_1_005,10,0.6931471805599453,0.6297942399978638,1.0,0.8772242818511838
FOODS_1_005,11,1.6094379124341003,0.6751534938812256,3.9999999999999996,0.964334466152041
FOODS_1_005,12,0.0,0.7467119693756104,0.0,1.1100506867917042
FOODS_1_005,13,1.3862943611198906,0.9253585338592529,3.0,1.5227725976261397
FOODS_1_005,14,1.0986122886681098,0.8501341342926025,2.0000000000000004,1.339960699849828
FOODS_1_005,15,1.0986122886681098,0.6595350503921509,2.0000000000000004,0.933892962562376
FOODS_1_005,16,0.6931471805599453,0.5946699380874634,1.0,0.8124326312446913
FOODS_1_005,17,0.6931471805599453,0.572258472442627,1.0,0.7722651469354374
FOODS_1_005,18,0.6931471805599453,0.5664252042770386,1.0,0.7619571429777084
FOODS_1_005,19,1.0986122886681098,0.6481629610061646,2.0000000000000004,0.9120251360379615
FOODS_1_005,20,0.6931471805599453,0.8262538909912109,1.0,1.2847437896490546
FOODS_1_005,21,2.4849066497880004,0.7815070152282715,11.0,1.1847622558324695
FOODS_1_005,22,0.0,0.6013202667236328,0.0,0.8245260719797802
FOODS_1_005,23,0.0,0.5247501730918884,0.0,0.6900365790210313
FOODS_1_005,24,0.0,0.4997052550315857,0.0,0.6482353900102334
FOODS_1_005,25,0.0,0.5059875249862671,0.0,0.6586226432809896
FOODS_1_005,26,0.0,0.6030194163322449,0.0,0.8276288500364425
FOODS_1_005,27,0.0,0.7470951676368713,0.0,1.1108594094867243
FOODS_1_005,28,0.6931471805599453,0.7170522809028625,1.0,1.0483862354058113
FOODS_1_006,1,0.6931471805599453,0.6845759153366089,1.0,0.9829307266893287
FOODS_1_006,2,0.6931471805599453,0.7165732383728027,1.0,1.0474052062771615
FOODS_1_006,3,1.6094379124341003,0.8155399560928345,3.9999999999999996,1.260395857412304
FOODS_1_006,4,1.0986122886681098,0.8073492050170898,2.0000000000000004,1.2419571341928775
FOODS_1_006,5,0.0,0.8305301666259766,0.0,1.2945349036791385
FOODS_1_006,6,0.6931471805599453,0.9859068393707275,1.0,1.680241331057685
FOODS_1_006,7,0.0,0.8921952247619629,0.0,1.4404811799540052
FOODS_1_006,8,1.3862943611198906,0.8278449177742004,3.0,1.288381771506519
FOODS_1_006,9,1.0986122886681098,0.8248789310455322,2.0000000000000004,1.2816045171337027
FOODS_1_006,10,0.0,0.837344765663147,0.0,1.3102246379308635
FOODS_1_006,11,0.0,0.810294508934021,0.0,1.248570113157701
FOODS_1_006,12,1.791759469228055,0.9470546245574951,5.0,1.5781049784017556
FOODS_1_006,13,1.3862943611198906,1.038522481918335,3.0,1.825039881710315
FOODS_1_006,14,1.0986122886681098,0.9931603670120239,2.0000000000000004,1.699753215083682
FOODS_1_006,15,0.6931471805599453,0.8592503070831299,1.0,1.3613897128011647
FOODS_1_006,16,0.0,0.7708432078361511,0.0,1.1615881536265253
FOODS_1_006,17,1.791759469228055,0.7509020566940308,5.0,1.118910532216068
FOODS_1_006,18,0.0,0.7057284712791443,0.0,1.025321536233894
FOODS_1_006,19,1.0986122886681098,0.8508374691009521,2.0000000000000004,1.3416070545616219
FOODS_1_006,20,1.3862943611198906,1.0043549537658691,3.0,1.730145634557744
FOODS_1_006,21,1.3862943611198906,0.8805903196334839,3.0,1.4123233280028131
FOODS_1_006,22,2.0794415416798357,0.729884147644043,6.999999999999998,1.0748402186220107
FOODS_1_006,23,1.3862943611198906,0.6705514192581177,3.0,0.9553152218899128
FOODS_1_006,24,1.3862943611198906,0.6585073471069336,3.0,0.9319065153255037
FOODS_1_006,25,1.6094379124341003,0.6509910821914673,3.9999999999999996,0.9174402284915858
FOODS_1_006,26,0.0,0.7610654830932617,0.0,1.1405557318332245
FOODS_1_006,27,1.6094379124341003,0.8546353578567505,3.9999999999999996,1.3505171266861336
FOODS_1_006,28,0.0,0.8552514314651489,0.0,1.3519656644110893
FOODS_1_008,1,0.0,0.0681806206703186,0.0,0.07055865603903491
FOODS_1_008,2,0.0,0.046968817710876465,0.0,0.048089326745689415
FOODS_1_008,3,0.0,0.034157633781433105,0.0,0.03474770506645511
FOODS_1_008,4,0.0,0.03386756777763367,0.0,0.034447603461446666
FOODS_1_008,5,0.0,0.036024779081344604,0.0,0.03668153418872775
FOODS_1_008,6,0.0,0.041800469160079956,0.0,0.04268640989823689
FOODS_1_008,7,0.0,0.04918414354324341,0.0,0.05041375984357204
FOODS_1_008,8,0.0,0.027991801500320435,0.0,0.028387253154297767
FOODS_1_008,9,0.6931471805599453,0.015527456998825073,1.0,0.01564863433883194
FOODS_1_008,10,0.6931471805599453,0.01115649938583374,1.0,0.011218965208947506
FOODS_1_008,11,0.0,0.015658587217330933,0.0,0.015781825298666948
FOODS_1_008,12,0.0,0.019090622663497925,0.0,0.01927401375811825
FOODS_1_008,13,0.6931471805599453,0.02369210124015808,1.0,0.023974988719246474
FOODS_1_008,14,0.0,0.0302412211894989,0.0,0.030703131404202597
FOODS_1_008,15,1.0986122886681098,0.019589394330978394,2.0000000000000004,0.019782525562678233
FOODS_1_008,16,0.0,0.016287654638290405,0.0,0.016421021579464137
FOODS_1_008,17,0.0,0.011290818452835083,0.0,0.011354800319306855
FOODS_1_008,18,0.0,0.0120697021484375,0.0,0.01214283493756359
FOODS_1_008,19,0.0,0.012545615434646606,0.0,0.012624641800301567
FOODS_1_008,20,0.0,0.012877225875854492,0.0,0.012960494387581584
FOODS_1_008,21,0.6931471805599453,0.018993109464645386,1.0,0.01917462593442049
FOODS_1_008,22,0.0,0.011661022901535034,0.0,0.011729277677914275
FOODS_1_008,23,0.0,0.0033528506755828857,0.0,0.003358477766583672
FOODS_1_008,24,0.0,-0.0016328096389770508,0.0,0.0
FOODS_1_008,25,0.0,0.010473519563674927,0.0,0.010528558853567715
FOODS_1_008,26,0.0,0.0011170804500579834,0.0,0.0011177046168171253
FOODS_1_008,27,0.0,0.004521757364273071,0.0,0.004531995935398438
FOODS_1_008,28,0.0,0.007758140563964844,0.0,0.007788312913107045
FOODS_1_009,1,0.0,-0.0261974036693573,0.0,0.0
FOODS_1_009,2,0.0,-0.026103466749191284,0.0,0.0
FOODS_1_009,3,0.6931471805599453,-0.025929301977157593,1.0,0.0
FOODS_1_009,4,0.6931471805599453,-0.02567535638809204,1.0,0.0
FOODS_1_009,5,0.6931471805599453,-0.025615960359573364,1.0,0.0
FOODS_1_009,6,0.6931471805599453,-0.025778383016586304,1.0,0.0
FOODS_1_009,7,0.6931471805599453,-0.026277869939804077,1.0,0.0
FOODS_1_009,8,0.6931471805599453,-0.02637457847595215,1.0,0.0
FOODS_1_009,9,1.6094379124341003,-0.026216596364974976,3.9999999999999996,0.0
FOODS_1_009,10,0.0,-0.026099473237991333,0.0,0.0
FOODS_1_009,11,0.0,-0.025770515203475952,0.0,0.0
FOODS_1_009,12,0.0,-0.025906115770339966,0.0,0.0
FOODS_1_009,13,1.6094379124341003,-0.02595585584640503,3.9999999999999996,0.0
FOODS_1_009,14,1.791759469228055,-0.026489824056625366,5.0,0.0
FOODS_1_009,15,1.0986122886681098,-0.026327580213546753,2.0000000000000004,0.0
FOODS_1_009,16,0.6931471805599453,-0.0263349711894989,1.0,0.0
FOODS_1_009,17,1.3862943611198906,-0.026076525449752808,3.0,0.0
FOODS_1_009,18,0.0,-0.02572527527809143,0.0,0.0
FOODS_1_009,19,0.6931471805599453,-0.025693625211715698,1.0,0.0
FOODS_1_009,20,0.6931471805599453,-0.025759845972061157,1.0,0.0
FOODS_1_009,21,1.0986122886681098,-0.02623388171195984,2.0000000000000004,0.0
FOODS_1_009,22,0.0,-0.026084423065185547,0.0,0.0
FOODS_1_009,23,0.0,-0.025940269231796265,0.0,0.0
FOODS_1_009,24,0.0,-0.025791913270950317,0.0,0.0
FOODS_1_009,25,0.6931471805599453,-0.02551451325416565,1.0,0.0
FOODS_1_009,26,0.0,-0.025644749402999878,0.0,0.0
FOODS_1_009,27,1.6094379124341003,-0.02579846978187561,3.9999999999999996,0.0
FOODS_1_009,28,1.3862943611198906,-0.02637612819671631,3.0,0.0
FOODS_1_010,1,0.0,0.15353050827980042,0.0,0.1659433575056961
FOODS_1_010,2,0.0,0.15763917565345764,0.0,0.1707436856611309
FOODS_1_010,3,0.0,0.1564415991306305,0.0,0.16934246970806685
FOODS_1_010,4,0.0,0.12629376351833344,0.0,0.13461542795093234
FOODS_1_010,5,0.0,0.1147681474685669,0.0,0.12161335852664731
FOODS_1_010,6,0.0,0.12825775146484375,0.0,0.13684598865553596
FOODS_1_010,7,0.0,0.1164388358592987,0.0,0.1234887911391486
FOODS_1_010,8,0.0,0.0955502986907959,0.0,0.10026416248905026
FOODS_1_010,9,0.0,0.06722912192344666,0.0,0.06954050528076137
FOODS_1_010,10,0.0,0.05445525050163269,0.0,0.05596522144246174
FOODS_1_010,11,0.0,0.059652745723724365,0.0,0.061467883277518745
FOODS_1_010,12,0.0,0.07018867135047913,0.0,0.0727105519113459
FOODS_1_010,13,0.6931471805599453,0.06492242217063904,1.0,0.06707623971466693
FOODS_1_010,14,0.0,0.05458095669746399,0.0,0.05609797115693542
FOODS_1_010,15,0.6931471805599453,0.0333922803401947,1.0,0.033956060332222954
FOODS_1_010,16,0.0,0.024600178003311157,0.0,0.024905258927006586
FOODS_1_010,17,0.0,0.01728883385658264,0.0,0.017439150763150668
FOODS_1_010,18,0.0,0.021197468042373657,0.0,0.02142373026878123
FOODS_1_010,19,0.0,0.030689328908920288,0.0,0.03116510093214211
FOODS_1_010,20,0.0,0.04267740249633789,0.0,0.04360117740677907
FOODS_1_010,21,0.0,0.029280424118041992,0.0,0.029713310438694972
FOODS_1_010,22,1.0986122886681098,0.01808491349220276,2.0000000000000004,0.018249435834485316
FOODS_1_010,23,0.0,0.00783461332321167,0.0,0.007865384213022136
FOODS_1_010,24,0.0,0.0020695924758911133,0.0,0.0020717355605815472
FOODS_1_010,25,0.0,0.011025160551071167,0.0,0.01108616160969304
FOODS_1_010,26,1.0986122886681098,0.012385845184326172,2.0000000000000004,0.01246286743151032
FOODS_1_010,27,0.0,0.016068309545516968,0.0,0.01619809906556244
FOODS_1_010,28,0.0,0.015674203634262085,0.0,0.01579768829502316
FOODS_1_011,1,1.0986122886681098,0.4374532997608185,2.0000000000000004,0.5487579695776406
FOODS_1_011,2,0.0,0.3792821168899536,0.0,0.46123521673392415
FOODS_1_011,3,0.0,0.36662882566452026,0.0,0.442862266268162
FOODS_1_011,4,0.6931471805599453,0.3354540467262268,1.0,0.3985752595982464
FOODS_1_011,5,1.0986122886681098,0.33053159713745117,2.0000000000000004,0.39170775971466726
FOODS_1_011,6,0.0,0.35148656368255615,0.0,0.42117865162986995
FOODS_1_011,7,0.0,0.3095478415489197,0.0,0.3628087692976715
FOODS_1_011,8,0.0,0.291769415140152,0.0,0.33879427635455023
FOODS_1_011,9,0.0,0.27012190222740173,0.0,0.31012414805114047
FOODS_1_011,10,0.0,0.2292676717042923,0.0,0.25767863894342846
FOODS_1_011,11,0.0,0.21888519823551178,0.0,0.2446883760632562
FOODS_1_011,12,0.6931471805599453,0.22474724054336548,1.0,0.2520062197830038
FOODS_1_011,13,0.6931471805599453,0.24278876185417175,1.0,0.27479930943226594
FOODS_1_011,14,1.3862943611198906,0.2326716035604477,3.0,0.2619669858069167
FOODS_1_011,15,0.0,0.20135100185871124,0.0,0.2230539907146511
FOODS_1_011,16,1.0986122886681098,0.16018688678741455,2.0000000000000004,0.1737302051631769
FOODS_1_011,17,0.0,0.10754454135894775,0.0,0.1135404582472115
FOODS_1_011,18,0.0,0.09239760041236877,0.0,0.09680082385768225
FOODS_1_011,19,0.0,0.08953958749771118,0.0,0.09367062813886642
FOODS_1_011,20,0.0,0.102693110704422,0.0,0.10815127712241894
FOODS_1_011,21,0.0,0.11680322885513306,0.0,0.12389825718428672
FOODS_1_011,22,0.0,0.09781473875045776,0.0,0.10275846777136692
FOODS_1_011,23,0.0,0.05296909809112549,0.0,0.05439706173399484
FOODS_1_011,24,0.0,0.03220394253730774,0.0,0.03272810101894718
FOODS_1_011,25,1.0986122886681098,0.027451664209365845,2.0000000000000004,0.027831932837433702
FOODS_1_011,26,0.0,0.023486942052841187,0.0,0.023764932390957585
FOODS_1_011,27,1.0986122886681098,0.020988404750823975,2.0000000000000004,0.02121021038202715
FOODS_1_011,28,0.6931471805599453,0.016860604286193848,1.0,0.01700354650869078
FOODS_1_012,1,1.3862943611198906,1.2055312395095825,3.0,2.338532167249457
FOODS_1_012,2,1.0986122886681098,1.1390377283096313,2.0000000000000004,2.123761011683625
FOODS_1_012,3,1.6094379124341003,1.1479747295379639,3.9999999999999996,2.1518031875182193
FOODS_1_012,4,1.3862943611198906,1.1567836999893188,3.0,2.1796899752806573
FOODS_1_012,5,1.0986122886681098,1.2952651977539062,2.0000000000000004,2.651964338471482
FOODS_1_012,6,0.6931471805599453,1.4575656652450562,1.0,3.295490129592722
FOODS_1_012,7,1.3862943611198906,1.420993447303772,3.0,3.1412324936141087
FOODS_1_012,8,0.6931471805599453,1.3312597274780273,1.0,2.7858094731739342
FOODS_1_012,9,1.9459101490553132,1.2890582084655762,5.999999999999999,2.6293668387112783
FOODS_1_012,10,0.0,1.258514404296875,0.0,2.520188024719376
FOODS_1_012,11,0.6931471805599453,1.2273378372192383,1.0,2.412133778918974
FOODS_1_012,12,1.9459101490553132,1.3077315092086792,5.999999999999999,2.6977758201447544
FOODS_1_012,13,0.0,1.4699047803878784,0.0,3.348821028295725
FOODS_1_012,14,1.0986122886681098,1.491837501525879,2.0000000000000004,3.445256184111451
FOODS_1_012,15,0.0,1.3179210424423218,0.0,2.7356470471482996
FOODS_1_012,16,1.3862943611198906,1.2265958786010742,3.0,2.4096030558173815
FOODS_1_012,17,1.6094379124341003,1.2005170583724976,3.9999999999999996,2.3218340608811903
FOODS_1_012,18,0.0,1.1559242010116577,0.0,2.176958209140898
FOODS_1_012,19,1.0986122886681098,1.276301383972168,2.0000000000000004,2.583361706517668
FOODS_1_012,20,0.6931471805599453,1.425129771232605,1.0,3.1583974481051267
FOODS_1_012,21,0.0,1.4123979806900024,0.0,3.1057892119656825
FOODS_1_012,22,0.6931471805599453,1.2729203701019287,1.0,2.5712667689833197
FOODS_1_012,23,1.6094379124341003,1.177894949913025,3.9999999999999996,2.2475307875838864
FOODS_1_012,24,2.0794415416798357,1.136057734489441,6.999999999999998,2.1144660794718613
FOODS_1_012,25,1.9459101490553132,1.116320252418518,5.999999999999999,2.0535970379167146
FOODS_1_012,26,1.791759469228055,1.2715709209442139,5.0,2.5664507762494413
FOODS_1_012,27,1.3862943611198906,1.4492501020431519,3.0,3.2599188126792242
FOODS_1_012,28,2.1972245773362196,1.4622174501419067,8.000000000000002,3.315518373126434
FOODS_1_013,1,0.0,0.9171417951583862,0.0,1.5021285638533717
FOODS_1_013,2,0.0,0.9121044874191284,0.0,1.4895562641300115
FOODS_1_013,3,0.0,0.9272526502609253,0.0,1.5275555508861278
FOODS_1_013,4,0.0,0.9968284368515015,0.0,1.7096742828869786
FOODS_1_013,5,1.3862943611198906,1.1575844287872314,3.0,2.1822370642399465
FOODS_1_013,6,0.6931471805599453,1.318119764328003,1.0,2.73638947573971
FOODS_1_013,7,0.0,1.2245804071426392,0.0,2.40273801864092
FOODS_1_013,8,0.0,1.1453479528427124,0.0,2.1435349684939444
FOODS_1_013,9,0.0,1.148804783821106,0.0,2.154420441334738
FOODS_1_013,10,0.0,1.1283795833587646,0.0,2.090644308832181
FOODS_1_013,11,0.0,1.0920904874801636,0.0,1.9804982587993216
FOODS_1_013,12,0.0,1.1887060403823853,0.0,2.2828306076861993
FOODS_1_013,13,1.3862943611198906,1.2980526685714722,3.0,2.6621582835534054
FOODS_1_013,14,0.0,1.2248090505599976,0.0,2.4035161212405067
FOODS_1_013,15,0.0,1.1010332107543945,0.0,2.007271564653119
FOODS_1_013,16,1.791759469228055,1.0342572927474976,5.0,1.8130162120402118
FOODS_1_013,17,1.3862943611198906,1.0097768306732178,3.0,1.744988349453406
FOODS_1_013,18,1.0986122886681098,0.966571569442749,2.0000000000000004,1.6289159356382088
FOODS_1_013,19,1.3862943611198906,1.124674916267395,3.0,2.0792156832677025
FOODS_1_013,20,0.6931471805599453,1.287369728088379,1.0,2.623243894712552
FOODS_1_013,21,1.0986122886681098,1.2190382480621338,2.0000000000000004,2.38393166527061
FOODS_1_013,22,1.0986122886681098,1.0244898796081543,2.0000000000000004,1.7856740689086532
FOODS_1_013,23,0.0,0.9733699560165405,0.0,1.6468492120413893
FOODS_1_013,24,0.0,0.9371904134750366,0.0,1.5527990235366744
FOODS_1_013,25,0.0,0.9394278526306152,0.0,1.5585171506235027
FOODS_1_013,26,0.0,1.0660545825958252,0.0,1.903899772008695
FOODS_1_013,27,0.0,1.2477103471755981,0.0,2.482360425951442
FOODS_1_013,28,0.0,1.2320102453231812,0.0,2.428113964340795
FOODS_1_014,1,1.0986122886681098,0.58608078956604,2.0000000000000004,0.7969320419160542
FOODS_1_014,2,1.791759469228055,0.48030567169189453,5.0,0.6165684658964363
FOODS_1_014,3,0.0,0.44825440645217896,0.0,0.5655769378680555
FOODS_1_014,4,1.6094379124341003,0.46181610226631165,3.9999999999999996,0.5869534392489096
FOODS_1_014,5,1.0986122886681098,0.5539544820785522,2.0000000000000004,0.740120705989249
FOODS_1_014,6,0.0,0.7643429040908813,0.0,1.1475827430823733
FOODS_1_014,7,1.791759469228055,0.7831281423568726,5.0,1.1883069055825848
FOODS_1_014,8,0.0,0.6268634796142578,0.0,0.8717306414987802
FOODS_1_014,9,0.0,0.555100679397583,0.0,0.7421163711717979
FOODS_1_014,10,0.0,0.505555272102356,0.0,0.6579058537884344
FOODS_1_014,11,0.0,0.49995675683021545,0.0,0.6486499763078007
FOODS_1_014,12,1.0986122886681098,0.5469180345535278,2.0000000000000004,0.7279194151677201
FOODS_1_014,13,1.0986122886681098,0.735683798789978,2.0000000000000004,1.0869085302448287
FOODS_1_014,14,1.6094379124341003,0.7115841507911682,3.9999999999999996,1.0372159610414151
